group_name,value
0,3431639
1,4399349
2,5511015
3,5021164
4,4696593
5,4679932
6,4637278
7,4622616
8,4639944
9,4765906
10,4797231
11,4768573
12,4769239
13,4733916
14,4641944
15,4881206
16,4805894
17,4704591
18,4388687
19,4369358
20,4392019
21,4375357
22,4481325
23,4514649
24,4599290
25,4623949
26,4562634
27,4671269
28,4677266
29,4734582
30,4791232
31,4437338
32,4464663
33,4328704
34,4257392
35,4383354
36,4196744
37,4393351
38,4664603
39,4968513
40,4963848
41,4702592
42,4614619
43,4602622
44,4746579
45,5019831
46,5061151
47,5118468
48,5172451
49,5205109
50,5281752
51,5091143
52,5206442
53,4996504
54,4922527
55,4853214
56,4603955
57,4462664
58,4289382
59,4072114
60,4074780
61,4038791
62,4099439
63,3948151
64,3012431
65,3074413
66,2927123
67,2965778
68,2639210
69,2442602
70,2301977
71,2225333
72,2180013
73,1998068
74,1829452
75,1780800
76,1612850
77,1611517
78,1526876
79,1538206
80,1468894
81,1386918
82,1326269
83,1212303
84+,6486058
