group_name,value
0,1583004
1,1759400
2,1844231
3,1978621
4,1775243
5,1876836
6,1729896
7,2118248
8,2097076
9,2193922
10,2212913
11,2158119
12,2056478
13,2018592
14,1939574
15,2148914
16,2138014
17,2248667
18,2237668
19,2216205
20,2147848
21,2173428
22,2273859
23,2044608
24,2053328
25,2052116
26,2005221
27,1947713
28,1773257
29,1638574
30,1691768
31,1561300
32,1708967
33,1578838
34,1645791
35,1694530
36,1609021
37,1710324
38,1678785
39,1579371
40,1583926
41,1541631
42,1616676
43,1429719
44,1323281
45,1164568
46,1113699
47,1149744
48,1208607
49,1210884
50,1098922
51,1110065
52,1011379
53,1160015
54,917489
55,901888
56,775297
57,841718
58,758922
59,764978
60,661640
61,690853
62,634364
63,656650
64,593282
65,458938
66,492705
67,551763
68,503461
69,435441
70,353033
71,338014
72,300178
73,298966
74,285885
75,256575
76,229832
77,259385
78,182014
79,182742
80,129789
81,128626
82,109489
83,96118
84+,470372
