group_name,value
0,166266
1,169197
2,166446
3,186188
4,196364
5,200251
6,207375
7,213763
8,216239
9,216198
10,221739
11,208365
12,204007
13,201886
14,195564
15,186655
16,178303
17,171619
18,167684
19,164958
20,161610
21,158938
22,158879
23,159936
24,159752
25,160325
26,164413
27,170040
28,176338
29,184404
30,188066
31,189909
32,187621
33,187741
34,182360
35,182537
36,194050
37,195716
38,195363
39,193311
40,181667
41,177223
42,180864
43,189194
44,180908
45,165495
46,162700
47,163682
48,164792
49,159959
50,149884
51,144201
52,137723
53,143811
54,143785
55,133641
56,127343
57,131273
58,138849
59,143484
60,129259
61,118720
62,113324
63,115864
64,110299
65,98101
66,96086
67,97602
68,92973
69,89599
70,78672
71,69194
72,63104
73,59179
74,50492
75,43345
76,38930
77,35095
78,31849
79,28457
80,25454
81,22748
82,20360
83,18246
84+,82453
