group_name,value
0,4252
1,4432
2,4807
3,4590
4,4995
5,4676
6,4828
7,5015
8,4800
9,5177
10,5171
11,5342
12,5522
13,5334
14,5676
15,5770
16,5780
17,5623
18,4947
19,4490
20,4287
21,4562
22,4636
23,4734
24,4558
25,4735
26,4961
27,5275
28,5481
29,5813
30,6101
31,6437
32,6297
33,6397
34,6429
35,6807
36,6912
37,7103
38,7305
39,7633
40,7632
41,8139
42,8104
43,7890
44,7310
45,6964
46,7129
47,6508
48,7234
49,5661
50,7227
51,6798
52,7048
53,7257
54,7079
55,7336
56,7660
57,7596
58,8032
59,8055
60,8548
61,8381
62,8700
63,9047
64,9435
65,9937
66,11272
67,10581
68,9405
69,5378
70,6079
71,6842
72,6805
73,6949
74,6900
75,6077
76,5295
77,5747
78,6028
79,6320
80,5438
81,5434
82,5106
83,5581
84+,30020
