group_name,value
1,4195130
2,4033722
3,3896927
4,3764965
5,3644449
6,3529882
7,3398713
8,3252848
9,3144061
10,3040831
11,2934242
12,2834650
13,2725377
14,2615201
15,2519852
16,2421277
17,2325494
18,2236345
19,2136292
20,2053731
21,1989189
22,1929348
23,1869597
24,1807809
25,1733524
26,1654877
27,1626194
28,1610336
29,1571062
30,1454444
31,1396085
32,1333785
33,1286091
34,1230228
35,1184533
36,1142206
37,1097512
38,1052732
39,1004664
40,953376
41,906833
42,863925
43,825185
44,788733
45,749946
46,709776
47,686228
48,665519
49,645480
50,627129
51,609100
52,591974
53,574436
54,555992
55,536435
56,516957
57,496945
58,476703
59,455237
60,434446
61,413509
62,393279
63,372999
64,352893
65,332289
66,312965
67,293228
68,273771
69,255244
70,237204
71,219529
72,201575
73,184717
74,168161
75,154999
76,143208
77,132505
78,118836
79,105007
80,91573
81,78873
82,67099
83,56418
84,46855
85+,160853
