group_name,value
0,15790
1,15629
2,15803
3,15147
4,14613
5,14487
6,14487
7,15278
8,14778
9,15077
10,15162
11,15740
12,15513
13,15618
14,16170
15,16429
16,16585
17,16307
18,16537
19,16911
20,17296
21,17561
22,16783
23,16120
24,16220
25,17194
26,17217
27,16973
28,16529
29,15936
30,16074
31,15636
32,15320
33,14971
34,15133
35,15077
36,15267
37,15046
38,14998
39,14546
40,14924
41,14744
42,14964
43,15013
44,15231
45,16233
46,17499
47,18883
48,19315
49,19393
50,19547
51,19641
52,20290
53,19258
54,18834
55,18026
56,18104
57,17573
58,16181
59,15324
60,14220
61,13398
62,13244
63,13000
64,12996
65,10706
66,10146
67,9710
68,9500
69,8736
70,8921
71,8509
72,8124
73,8297
74,7718
75,7358
76,6988
77,6703
78,6355
79,6323
80,6299
81,5749
82,5483
83,3873
84+,27168
