group_name,value
0,610566
1,908426
2,1043526
3,950936
4,818020
5,790214
6,821077
7,796183
8,855434
9,869846
10,898090
11,947150
12,950499
13,1045855
14,1126508
15,1150674
16,1261169
17,1324788
18,1293779
19,1296982
20,1300476
21,1370064
22,1414320
23,1357107
24,1234820
25,1143831
26,1033334
27,921091
28,935213
29,970152
30,974083
31,968988
32,1015574
33,1129127
34,1267720
35,1444311
36,1629198
37,1819182
38,1852665
39,1842038
40,1834177
41,1768811
42,1715819
43,1691507
44,1586398
45,1522342
46,1439069
47,1298292
48,1187650
49,1087928
50,988351
51,862859
52,845681
53,909737
54,1004364
55,1122139
56,1218951
57,1305425
58,1224920
59,1156205
60,1066527
61,988059
62,929682
63,877999
64,819912
65,776675
66,737951
67,707524
68,660792
69,596883
70,585236
71,527440
72,520161
73,478671
74,418837
75,387245
76,357402
77,349103
78,318094
79,280826
80,249525
81,238316
82,216187
83,192603
84+,856016
