group_name,value
0,438607
1,444697
2,448017
3,448937
4,440617
5,435059
6,427996
7,430343
8,426101
9,431724
10,438678
11,452173
12,453231
13,468339
14,480040
15,499068
16,505298
17,504036
18,507121
19,516434
20,522505
21,528281
22,511305
23,501778
24,507466
25,518284
26,517160
27,516842
28,517208
29,519955
30,528887
31,520880
32,515595
33,512751
34,520600
35,524373
36,528516
37,520486
38,525612
39,538154
40,563881
41,560154
42,560428
43,560430
44,571340
45,602397
46,641757
47,652515
48,661873
49,649342
50,656903
51,641947
52,626954
53,620226
54,602029
55,585782
56,582062
57,558653
58,535102
59,520571
60,513002
61,497382
62,484828
63,482571
64,478158
65,402229
66,376698
67,365210
68,344901
69,322987
70,308768
71,290574
72,273561
73,260519
74,243964
75,238591
76,222737
77,207147
78,202940
79,194106
80,184258
81,168004
82,157113
83,118623
84+,652070
