group_name,value
0,11300
1,11742
2,11499
3,10953
4,10466
5,10117
6,10024
7,10132
8,9530
9,9060
10,8894
11,8501
12,8872
13,8780
14,8934
15,9363
16,11118
17,10510
18,11846
19,12192
20,13198
21,14103
22,14877
23,15316
24,15167
25,15335
26,15709
27,16055
28,15457
29,15006
30,15647
31,14963
32,15073
33,14712
34,14993
35,14398
36,14140
37,14272
38,14088
39,13757
40,14252
41,12792
42,12376
43,12483
44,13352
45,13414
46,14421
47,14377
48,15491
49,15560
50,15667
51,15656
52,15518
53,15091
54,14924
55,15635
56,14724
57,13765
58,14231
59,13158
60,13243
61,12814
62,10003
63,11022
64,8127
65,5650
66,4784
67,4359
68,6136
69,7315
70,7656
71,8184
72,7769
73,7942
74,6397
75,5340
76,4195
77,4004
78,4411
79,4077
80,4166
81,3664
82,3261
83,2919
84+,8740
