group_name,value
0,98310
1,105757
2,116718
3,116638
4,118969
5,121307
6,122198
7,126352
8,124496
9,126121
10,125244
11,126389
12,125421
13,130294
14,126903
15,125823
16,124181
17,123559
18,119778
19,119773
20,118518
21,116364
22,113428
23,116852
24,122219
25,119449
26,118875
27,124542
28,133820
29,143544
30,149288
31,155683
32,159021
33,161734
34,155241
35,152794
36,145576
37,143513
38,140708
39,135552
40,132275
41,132296
42,129838
43,133869
44,129430
45,125251
46,126487
47,127240
48,131424
49,136583
50,133809
51,135579
52,134627
53,131008
54,128404
55,132981
56,138433
57,138857
58,138475
59,136972
60,127103
61,120500
62,115596
63,113668
64,113086
65,111719
66,111686
67,110816
68,107727
69,104333
70,105342
71,103271
72,100471
73,103083
74,104865
75,106359
76,104802
77,103056
78,99428
79,94002
80,84523
81,74683
82,62637
83,56294
84+,337238
