group_name,value
0,6559
1,7944
2,8893
3,8012
4,8913
5,8920
6,8936
7,9556
8,9174
9,9573
10,9585
11,10212
12,10123
13,10935
14,11172
15,11026
16,11299
17,11346
18,9890
19,8524
20,8611
21,8534
22,8710
23,8652
24,8841
25,9272
26,9584
27,10258
28,10571
29,11003
30,11477
31,11906
32,11987
33,12212
34,12425
35,13289
36,13329
37,14002
38,13758
39,14411
40,14734
41,15104
42,14898
43,14443
44,13835
45,13754
46,13831
47,13734
48,14436
49,11564
50,14533
51,13945
52,14695
53,14693
54,15125
55,15839
56,15899
57,15903
58,15778
59,16727
60,17020
61,17138
62,18280
63,19227
64,19923
65,21655
66,21590
67,19213
68,17242
69,11001
70,12206
71,13819
72,13571
73,14240
74,13259
75,13293
76,11824
77,13032
78,12981
79,13206
80,12528
81,11800
82,11583
83,11903
84+,64156
