group_name,value
0,47834
1,45552
2,45365
3,45927
4,46100
5,45027
6,44804
7,45434
8,45822
9,44570
10,44106
11,44372
12,43163
13,44226
14,48082
15,54654
16,63218
17,71293
18,79634
19,87885
20,96543
21,104282
22,111739
23,116791
24,117136
25,118634
26,120827
27,121433
28,121351
29,120837
30,119453
31,116740
32,115266
33,112520
34,110857
35,107793
36,98247
37,92480
38,91905
39,89541
40,88054
41,87710
42,85312
43,82429
44,80046
45,77211
46,76224
47,75345
48,73149
49,73451
50,74784
51,73797
52,71018
53,67672
54,64897
55,64899
56,65048
57,65801
58,66192
59,65958
60,65503
61,63703
62,62630
63,61887
64,60802
65,58986
66,57126
67,55347
68,52761
69,50466
70,47725
71,44392
72,41435
73,39648
74,38231
75,35691
76,33669
77,27508
78,19409
79,18319
80,18106
81,16072
82,16423
83,16483
84+,89698
