group_name,value
0,12081
1,11877
2,11819
3,10334
4,9578
5,9688
6,9869
7,9513
8,9450
9,8761
10,8839
11,8515
12,8244
13,7875
14,8247
15,8835
16,9549
17,9117
18,9568
19,10154
20,11490
21,12248
22,13832
23,14308
24,13974
25,14441
26,14909
27,14991
28,14374
29,13218
30,13544
31,13012
32,13631
33,13033
34,13147
35,12955
36,12677
37,12390
38,12276
39,11869
40,11907
41,11746
42,11490
43,11662
44,12319
45,12315
46,13323
47,14830
48,15130
49,15767
50,16001
51,15945
52,15883
53,15857
54,15682
55,16701
56,14825
57,13727
58,15089
59,13658
60,12231
61,12613
62,9226
63,10677
64,8616
65,5305
66,3901
67,4083
68,6195
69,8136
70,9351
71,9999
72,9141
73,8517
74,7764
75,6046
76,4428
77,4935
78,5276
79,4924
80,5321
81,4537
82,4263
83,3120
84+,11032
