group_name,value
0,15367
1,15279
2,14894
3,13762
4,12370
5,12402
6,12574
7,12376
8,11742
9,10686
10,10279
11,9736
12,9779
13,10126
14,10109
15,10584
16,11892
17,12098
18,13058
19,14206
20,15378
21,16053
22,16829
23,16913
24,17198
25,17378
26,17220
27,17850
28,16362
29,16392
30,16459
31,15988
32,16031
33,15176
34,15553
35,14848
36,14333
37,13901
38,14157
39,13447
40,13560
41,12613
42,12572
43,13022
44,13657
45,14009
46,15288
47,15375
48,16600
49,16496
50,16921
51,17068
52,16113
53,15328
54,15165
55,15807
56,14912
57,14015
58,14354
59,12906
60,12244
61,13340
62,8788
63,10100
64,7982
65,5292
66,3979
67,3928
68,6563
69,7168
70,8187
71,8660
72,7950
73,8430
74,6697
75,5898
76,3960
77,3992
78,4712
79,4219
80,4320
81,3552
82,3468
83,2982
84+,9209
