group_name,value
0,58075
1,56508
2,54289
3,49814
4,47467
5,46598
6,47675
7,46172
8,43536
9,41063
10,39025
11,38101
12,39251
13,38880
14,38889
15,40040
16,46136
17,42830
18,46643
19,50385
20,58419
21,60874
22,66563
23,69715
24,69272
25,70930
26,73746
27,78159
28,72569
29,70993
30,68945
31,69353
32,68928
33,69779
34,67831
35,70314
36,64543
37,61581
38,63438
39,62016
40,57921
41,54452
42,54307
43,53564
44,55367
45,56273
46,61725
47,62786
48,68284
49,71320
50,71164
51,73113
52,71120
53,67569
54,68239
55,71908
56,69281
57,66129
58,64316
59,59877
60,59035
61,60159
62,43527
63,49279
64,40356
65,25066
66,18805
67,18633
68,29305
69,34849
70,38273
71,41932
72,38518
73,39423
74,32439
75,28209
76,20799
77,20599
78,22954
79,20481
80,21251
81,18044
82,17573
83,13605
84+,48246
