group_name,value
0,28562
1,28513
2,28433
3,28242
4,28168
5,28019
6,27933
7,27348
8,27446
9,27420
10,27421
11,27346
12,26963
13,26444
14,26249
15,26390
16,26409
17,26002
18,25418
19,24861
20,24294
21,23807
22,23740
23,24118
24,23702
25,22260
26,21234
27,21290
28,21115
29,20973
30,20357
31,19917
32,19791
33,19438
34,19435
35,18476
36,18053
37,18264
38,16894
39,16813
40,15817
41,15694
42,14426
43,13459
44,13141
45,11973
46,11125
47,10686
48,9765
49,9516
50,8653
51,8173
52,7484
53,7205
54,7901
55,8618
56,7405
57,6268
58,6197
59,6257
60,5929
61,5688
62,4997
63,5095
64,5210
65,4952
66,4753
67,4350
68,3769
69,3764
70,3450
71,3280
72,2733
73,2434
74,2410
75,2143
76,2012
77,1881
78,1684
79,1420
80,1192
81,1057
82,959
83,840
84+,2982
