group_name,value
0,18154
1,18876
2,19543
3,19495
4,19988
5,20268
6,21102
7,21314
8,21084
9,21640
10,21273
11,21625
12,22475
13,22709
14,23185
15,23118
16,23701
17,23622
18,27260
19,32007
20,33703
21,33152
22,30450
23,27934
24,25934
25,26179
26,26385
27,26379
28,27558
29,27732
30,27865
31,29161
32,28986
33,28752
34,28810
35,30696
36,31159
37,32974
38,34160
39,36397
40,37929
41,40816
42,41911
43,40573
44,39318
45,37962
46,37133
47,35665
48,35433
49,28428
50,35196
51,31719
52,31509
53,30058
54,28244
55,29298
56,29089
57,28287
58,27059
59,28006
60,29350
61,29731
62,31495
63,33653
64,37682
65,42160
66,50251
67,48655
68,44963
69,26837
70,27114
71,34695
72,34454
73,36220
74,34003
75,27916
76,23012
77,24525
78,24731
79,25500
80,22166
81,19958
82,19986
83,21657
84+,93749
