group_name,value
0,7027
1,7458
2,7819
3,7876
4,7904
5,8350
6,8585
7,8770
8,8818
9,9019
10,9042
11,9576
12,9769
13,10243
14,10295
15,10615
16,10430
17,10662
18,9364
19,8065
20,8279
21,7915
22,8347
23,8725
24,8846
25,9153
26,9304
27,9782
28,9774
29,10607
30,10666
31,11043
32,10976
33,11086
34,11577
35,11853
36,12503
37,13326
38,13952
39,15186
40,16384
41,17183
42,17079
43,17127
44,16243
45,15215
46,15056
47,14176
48,14397
49,10885
50,13922
51,12712
52,13266
53,12037
54,12625
55,12629
56,12848
57,12484
58,12332
59,13156
60,14450
61,13892
62,14991
63,15673
64,16490
65,19179
66,21562
67,21054
68,22185
69,11347
70,11708
71,14978
72,14300
73,15886
74,13548
75,11907
76,10017
77,10654
78,10912
79,11957
80,9559
81,9587
82,9985
83,9599
84+,49179
