group_name,value
0,91327
1,91689
2,92088
3,92926
4,83081
5,90778
6,97807
7,103891
8,109033
9,112290
10,114355
11,115132
12,114583
13,112731
14,110278
15,107925
16,105759
17,103662
18,101644
19,99805
20,97989
21,96221
22,94522
23,92833
24,90997
25,88692
26,85910
27,82638
28,78977
29,75663
30,73064
31,71246
32,70166
33,69760
34,69753
35,69768
36,70005
37,70507
38,71219
39,71856
40,71913
41,71414
42,70428
43,68952
44,67357
45,65960
46,64753
47,63656
48,62948
49,62696
50,62757
51,63129
52,63873
53,64870
54,65640
55,65710
56,64964
57,63408
58,61133
59,58591
60,56197
61,54018
62,52101
63,50393
64,48658
65,46690
66,44450
67,41931
68,39194
69,36550
70,34268
71,32389
72,30899
73,29627
74,28000
75,26457
76,23876
77,21232
78,18668
79,16426
80,14840
81,13401
82,12039
83,10802
84+,55961
