group_name,value
1,701440
2,707953
3,713172
4,715283
5,714915
6,706588
7,696514
8,688786
9,701892
10,713747
11,719159
12,724232
13,728473
14,744837
15,766789
16,779821
17,784880
18,793837
19,810784
20,834072
21,854276
22,865388
23,874016
24,887611
25,902416
26,918514
27,916725
28,913100
29,922952
30,932508
31,927340
32,909176
33,889490
34,870262
35,850105
36,830260
37,813810
38,798713
39,783781
40,777266
41,773569
42,762849
43,743158
44,723329
45,702472
46,684744
47,674772
48,658498
49,640420
50,625496
51,614426
52,605955
53,600707
54,596706
55,593255
56,590056
57,585874
58,578862
59,569617
60,557225
61,541826
62,523635
63,503148
64,481121
65,458127
66,435123
67,411457
68,387708
69,364457
70,341658
71,319507
72,297569
73,276136
74,256670
75,238409
76,211133
77,196559
78,180959
79,164653
80,148007
81,131326
82,114943
83,99379
84,84979
85+,374339
