group_name,value
0,2287665
1,2231658
2,2179028
3,2131069
4,2086077
5,2043087
6,1989953
7,1921545
8,1852884
9,1821631
10,1762389
11,1689432
12,1634101
13,1607534
14,1572426
15,1540348
16,1511427
17,1488244
18,1452586
19,1402369
20,1345576
21,1291247
22,1251903
23,1210821
24,1173412
25,1139470
26,1096255
27,1065991
28,1023251
29,974550
30,932886
31,902711
32,873317
33,842849
34,816414
35,789560
36,755781
37,727070
38,702860
39,678337
40,655172
41,628656
42,603208
43,581142
44,559287
45,537513
46,516323
47,494271
48,474760
49,453575
50,428206
51,404041
52,380836
53,355676
54,331608
55,307798
56,286312
57,265298
58,245497
59,229111
60,215356
61,204137
62,194639
63,187306
64,180428
65,174351
66,167848
67,160115
68,152260
69,144154
70,135683
71,126545
72,116632
73,106403
74,97974
75,92206
76,85615
77,75948
78,66462
79,57660
80,49862
81,42867
82,36656
83,31179
84+,137919
