group_name,value
0,4413758
1,4434953
2,4452231
3,4483103
4,4500666
5,4514104
6,4566542
7,4667184
8,4719940
9,4790981
10,4864057
11,4983330
12,4958971
13,4826954
14,4758721
15,4718682
16,4748480
17,4666319
18,4605939
19,4476583
20,4411279
21,4392993
22,4374440
23,4357105
24,4379587
25,4441734
26,4471235
27,4430563
28,4360444
29,4306224
30,4256080
31,4207157
32,4228439
33,4168911
34,4197792
35,4186826
36,4124292
37,4095538
38,4159399
39,4248766
40,4231561
41,4198821
42,4132285
43,4082613
44,4028878
45,3955749
46,3853113
47,3787027
48,3720384
49,3626423
50,3594088
51,3499731
52,3421230
53,3347477
54,3264072
55,3158947
56,3061970
57,2960049
58,2833323
59,2706819
60,2586498
61,2468113
62,2346451
63,2220438
64,2087942
65,1955432
66,1823315
67,1694568
68,1566306
69,1436597
70,1308626
71,1188361
72,1072236
73,962071
74,845306
75,806001
76,742132
77,688221
78,619988
79,558707
80,499843
81,442654
82,387363
83,334361
84+,1297251
