group_name,value
0,35797
1,37060
2,38309
3,38926
4,39415
5,40786
6,40899
7,41809
8,41582
9,41745
10,41976
11,44844
12,45602
13,46870
14,46014
15,46545
16,47358
17,48035
18,48106
19,47109
20,46745
21,47097
22,45800
23,46703
24,45970
25,46612
26,48085
27,50624
28,52583
29,53662
30,56463
31,58959
32,59138
33,59182
34,60266
35,63032
36,65535
37,68273
38,70858
39,75200
40,78982
41,82425
42,82197
43,81159
44,78035
45,75293
46,75169
47,72769
48,75372
49,59889
50,72971
51,69408
52,71214
53,69325
54,69683
55,69689
56,70327
57,68178
58,69098
59,71504
60,75490
61,78579
62,83903
63,89152
64,94228
65,102035
66,105800
67,97643
68,85899
69,65674
70,61454
71,68963
72,71178
73,71758
74,67059
75,62101
76,55407
77,59271
78,56132
79,53928
80,51066
81,46371
82,44275
83,40663
84+,206269
