group_name,value
0,9692
1,9348
2,8808
3,8329
4,7804
5,7578
6,7627
7,7634
8,7171
9,6738
10,6661
11,6386
12,6330
13,6708
14,7015
15,7049
16,8628
17,8396
18,8899
19,9493
20,10536
21,11534
22,12285
23,12658
24,12270
25,11960
26,12153
27,12344
28,11301
29,11163
30,10844
31,10677
32,10044
33,10055
34,10166
35,9555
36,9520
37,9107
38,9004
39,8808
40,8967
41,9086
42,8930
43,9555
44,10207
45,10509
46,11068
47,11850
48,11709
49,13080
50,12968
51,13177
52,12795
53,12588
54,11860
55,11995
56,11378
57,10001
58,9942
59,8739
60,8407
61,9008
62,6773
63,7673
64,5351
65,3035
66,2536
67,2249
68,4593
69,4987
70,5375
71,5585
72,5034
73,4728
74,3742
75,3823
76,3575
77,3394
78,3348
79,3029
80,2820
81,2489
82,2329
83,1915
84+,6317
