group_name,value
0,851584
1,916977
2,898419
3,939575
4,838035
5,942807
6,914345
7,1016555
8,1009654
9,1029574
10,1052910
11,1031789
12,1082872
13,992688
14,1011592
15,967344
16,957210
17,930019
18,957879
19,1006652
20,937082
21,906129
22,937751
23,909590
24,974822
25,952178
26,904120
27,840043
28,762924
29,760477
30,744274
31,737303
32,785222
33,778644
34,794755
35,714220
36,790946
37,708981
38,747736
39,720175
40,707895
41,662284
42,649635
43,645687
44,552296
45,592228
46,507654
47,527112
48,458350
49,502830
50,427327
51,465551
52,489973
53,426727
54,438891
55,418786
56,389887
57,390556
58,377446
59,395288
60,340144
61,289755
62,313137
63,276391
64,266927
65,250884
66,275074
67,246567
68,237635
69,240519
70,184937
71,159499
72,135540
73,111973
74,111096
75,118159
76,106918
77,113128
78,69962
79,82335
80,71070
81,55651
82,49742
83,42726
84+,139233
