group_name,value
0,570
1,575
2,332
3,454
4,512
5,565
6,644
7,693
8,706
9,694
10,712
11,775
12,828
13,867
14,856
15,921
16,826
17,848
18,869
19,874
20,883
21,910
22,919
23,947
24,1031
25,986
26,1048
27,944
28,1002
29,1008
30,1071
31,1117
32,1088
33,1139
34,1138
35,1160
36,1099
37,1135
38,1121
39,1151
40,1241
41,1324
42,1390
43,1281
44,1393
45,1384
46,1486
47,1430
48,1506
49,1505
50,1489
51,1564
52,1392
53,1373
54,1343
55,1449
56,1363
57,1323
58,1361
59,1255
60,1293
61,1229
62,1136
63,1107
64,1035
65,957
66,885
67,847
68,807
69,724
70,706
71,654
72,582
73,585
74,557
75,587
76,526
77,433
78,423
79,445
80,392
81,329
82,267
83,305
84+,1736
