group_name,value
1,130664
2,130582
3,130907
4,131710
5,131975
6,132453
7,133109
8,133540
9,133765
10,133935
11,133922
12,134119
13,133845
14,133740
15,132922
16,132109
17,131182
18,129991
19,129202
20,126593
21,124628
22,123175
23,123517
24,124044
25,123077
26,122201
27,121677
28,121470
29,119832
30,119206
31,118278
32,116857
33,115058
34,112376
35,109846
36,107356
37,104159
38,101188
39,98293
40,95503
41,92826
42,90370
43,87620
44,85248
45,82712
46,79759
47,77427
48,74758
49,72120
50,69659
51,67101
52,64239
53,61653
54,59004
55,56504
56,53978
57,51407
58,48871
59,46419
60,44045
61,41720
62,39538
63,37404
64,35537
65,33508
66,31576
67,29790
68,28145
69,26640
70,25261
71,24003
72,22817
73,21704
74,20484
75,18954
76,16044
77,14009
78,12615
79,11704
80,10748
81,9791
82,8847
83,7863
84,6862
85+,26779
