group_name,value
0,371113
1,368541
2,368168
3,373038
4,383689
5,396835
6,403268
7,407787
8,403486
9,399074
10,394551
11,393704
12,389177
13,384839
14,381371
15,379033
16,379650
17,377720
18,376923
19,378002
20,375675
21,373403
22,371480
23,365353
24,358721
25,353326
26,346737
27,340605
28,334077
29,326308
30,316907
31,307230
32,298437
33,291128
34,283014
35,273076
36,260175
37,248000
38,238086
39,230855
40,224843
41,214608
42,205811
43,196440
44,186501
45,177337
46,168921
47,159796
48,152295
49,144858
50,137463
51,131102
52,125015
53,119370
54,114317
55,110219
56,106337
57,102452
58,97943
59,94003
60,90178
61,86598
62,83507
63,80262
64,77292
65,74495
66,71756
67,68248
68,64680
69,60842
70,56858
71,52852
72,48808
73,44960
74,42191
75,39039
76,34783
77,31550
78,28415
79,25499
80,22587
81,19807
82,17001
83,14350
84+,56441
