group_name,value
0,722749
1,743355
2,810635
3,791065
4,805824
5,821033
6,828989
7,833809
8,808787
9,796629
10,769282
11,767442
12,751775
13,769499
14,758732
15,777999
16,772116
17,757130
18,766319
19,782714
20,783835
21,802261
22,836178
23,892099
24,912911
25,939568
26,984506
27,980644
28,966365
29,981406
30,1012308
31,1028911
32,1065050
33,1157126
34,1142819
35,1166054
36,1140407
37,1118450
38,1084901
39,1076548
40,1076650
41,1096074
42,1088456
43,1091557
44,1037759
45,1024038
46,1016047
47,996894
48,969743
49,978018
50,985140
51,1064166
52,1162317
53,1205264
54,1287045
55,1341274
56,1371147
57,1399950
58,1396852
59,1414114
60,1392639
61,1342426
62,1311181
63,1263265
64,1216653
65,1140476
66,1103228
67,1063916
68,1020423
69,987773
70,945352
71,932068
72,901462
73,891864
74,847008
75,761335
76,703182
77,600465
78,519638
79,670189
80,657243
81,614772
82,710817
83,704462
84+,3682991
