group_name,value
0,4219
1,4212
2,4298
3,3774
4,3299
5,3449
6,3221
7,3243
8,2916
9,2777
10,2630
11,2461
12,2598
13,2439
14,2463
15,2631
16,2788
17,2476
18,2301
19,2508
20,2802
21,3104
22,3683
23,3693
24,3712
25,3732
26,3863
27,4135
28,3848
29,3744
30,3395
31,3426
32,3423
33,3327
34,3298
35,3362
36,3265
37,2961
38,3033
39,2721
40,2668
41,2542
42,2500
43,2569
44,2704
45,2719
46,2698
47,2883
48,2911
49,3354
50,3285
51,3262
52,3275
53,3102
54,2944
55,2821
56,2772
57,2366
58,2368
59,2187
60,2067
61,1913
62,1492
63,1547
64,1079
65,730
66,536
67,507
68,751
69,897
70,1061
71,1000
72,1041
73,955
74,851
75,698
76,746
77,654
78,707
79,564
80,698
81,585
82,587
83,470
84+,1311
