group_name,value
1,4690
2,4841
3,5650
4,6374
5,6938
6,7038
7,7396
8,7778
9,8006
10,7922
11,7825
12,7675
13,6712
14,5983
15,5795
16,5836
17,5834
18,5972
19,5884
20,5413
21,5821
22,7695
23,9163
24,9433
25,9125
26,9204
27,10191
28,10518
29,10603
30,11672
31,12556
32,13413
33,14122
34,14357
35,15325
36,15423
37,14925
38,14565
39,14062
40,13811
41,13077
42,12017
43,11017
44,10581
45,10652
46,9806
47,8910
48,9057
49,9576
50,10109
51,15589
52,9989
53,9590
54,9440
55,9375
56,9458
57,8734
58,8240
59,9448
60,10174
61,10811
62,10589
63,9273
64,9185
65,8951
66,9306
67,9200
68,8417
69,8217
70,7661
71,6578
72,6114
73,5396
74,4982
75,4949
76,4345
77,3534
78,2964
79,2487
80,2151
81,1729
82,1471
83,1299
84,1144
85+,7728
