group_name,value
0,14466
1,16222
2,17445
3,16961
4,18405
5,18021
6,18139
7,18893
8,18689
9,19300
10,18851
11,20290
12,19931
13,21163
14,21462
15,22706
16,22702
17,23399
18,21441
19,19677
20,19622
21,19297
22,18818
23,19179
24,19000
25,19615
26,20756
27,21391
28,22121
29,23314
30,23623
31,24458
32,24511
33,24751
34,25218
35,26737
36,27804
37,28754
38,30218
39,31086
40,32490
41,33743
42,33341
43,31532
44,31349
45,30141
46,30991
47,30613
48,31236
49,24245
50,30369
51,28407
52,28717
53,27742
54,28558
55,30021
56,30309
57,30236
58,30410
59,31483
60,34249
61,33557
62,35346
63,37101
64,39393
65,42843
66,45139
67,41010
68,38353
69,22385
70,23982
71,28333
72,28972
73,30324
74,27864
75,26104
76,23531
77,25017
78,25022
79,25665
80,22394
81,20943
82,21808
83,20931
84+,116418
