group_name,value
0,106958
1,110878
2,116587
3,118754
4,119046
5,119325
6,120032
7,121735
8,124508
9,126796
10,126329
11,122388
12,115246
13,107108
14,100771
15,96809
16,94327
17,92482
18,99383
19,120182
20,143471
21,162035
22,178788
23,198589
24,222748
25,248201
26,270549
27,286991
28,302548
29,318045
30,324734
31,321898
32,325529
33,331513
34,325633
35,323675
36,323956
37,302089
38,270390
39,252829
40,243624
41,232247
42,217290
43,203233
44,187846
45,174484
46,164410
47,147544
48,133725
49,125934
50,122192
51,119066
52,106491
53,94129
54,86913
55,84542
56,85252
57,79612
58,71367
59,65851
60,59041
61,47998
62,38930
63,33655
64,29260
65,24368
66,19713
67,16350
68,14239
69,12799
70,12001
71,11609
72,11293
73,10866
74,10285
75,9570
76,4999
77,4543
78,4019
79,3662
80,3186
81,3031
82,2869
83,2341
84+,8895
