group_name,value
0,364401
1,470400
2,554215
3,493240
4,435416
5,422946
6,399711
7,394789
8,380612
9,363547
10,349961
11,338935
12,329089
13,364006
14,418680
15,470662
16,515753
17,578368
18,601537
19,643083
20,711867
21,773039
22,854557
23,835522
24,784065
25,772449
26,727818
27,702614
28,690734
29,669928
30,652338
31,649516
32,631663
33,662117
34,679313
35,713771
36,759847
37,771595
38,797586
39,808547
40,786823
41,747901
42,749410
43,726702
44,691193
45,665727
46,633697
47,615057
48,578499
49,537740
50,483920
51,458782
52,446968
53,447952
54,442308
55,443227
56,437254
57,423536
58,397020
59,365778
60,333618
61,303230
62,274678
63,257811
64,237201
65,219283
66,204188
67,189026
68,185482
69,176687
70,174127
71,175702
72,168745
73,156931
74,149777
75,141047
76,142097
77,129824
78,122276
79,104817
80,98976
81,88015
82,81386
83,71935
84+,325283
