group_name,value
0,120233
1,154894
2,192352
3,175127
4,165720
5,160995
6,163368
7,164067
8,164491
9,167860
10,173262
11,164999
12,160085
13,156949
14,154703
15,160104
16,160232
17,156885
18,143855
19,141653
20,142034
21,139428
22,143622
23,148347
24,146525
25,150296
26,144448
27,158432
28,155826
29,159174
30,164703
31,152161
32,153368
33,146482
34,145381
35,152500
36,147542
37,156801
38,170275
39,177034
40,173792
41,163241
42,157818
43,159682
44,164046
45,170295
46,168410
47,165571
48,165804
49,164152
50,165444
51,160402
52,160508
53,156207
54,151228
55,147499
56,142732
57,130593
58,129618
59,118707
60,121801
61,123432
62,125465
63,115253
64,91164
65,92648
66,88623
67,86631
68,78919
69,72520
70,68453
71,62584
72,59533
73,53813
74,50063
75,51441
76,43220
77,41271
78,39236
79,38008
80,34915
81,31504
82,30423
83,27415
84+,142393
