group_name,value
0,5439
1,6062
2,6160
3,6230
4,6520
5,6846
6,6932
7,7155
8,7160
9,7195
10,7348
11,7786
12,7847
13,8103
14,8216
15,8324
16,8583
17,8912
18,8876
19,8462
20,8159
21,8075
22,7633
23,7425
24,7179
25,7566
26,7512
27,7546
28,8074
29,7965
30,8625
31,8330
32,8493
33,8682
34,8675
35,9074
36,9285
37,9923
38,10080
39,10863
40,11398
41,12208
42,12542
43,12280
44,12340
45,11980
46,12152
47,11800
48,12148
49,9922
50,11868
51,11263
52,11285
53,10575
54,10905
55,10567
56,10982
57,10758
58,10606
59,11290
60,11523
61,11474
62,11691
63,12195
64,13399
65,14107
66,15784
67,14493
68,13391
69,8088
70,8885
71,10862
72,11067
73,11277
74,10285
75,9371
76,8133
77,8610
78,8344
79,7793
80,7800
81,7010
82,7128
83,6727
84+,40476
