group_name,value
0,25422
1,25903
2,24063
3,21921
4,20469
5,21576
6,22022
7,21095
8,19430
9,20037
10,20527
11,19152
12,20129
13,20259
14,21547
15,22678
16,25985
17,26340
18,28137
19,29555
20,33702
21,33727
22,35975
23,36630
24,36470
25,36916
26,38214
27,38520
28,36271
29,35174
30,35771
31,33551
32,33304
33,32901
34,34202
35,33348
36,33216
37,32095
38,31920
39,31410
40,31707
41,30162
42,30395
43,30565
44,32047
45,32871
46,34518
47,36324
48,38947
49,39859
50,41098
51,41327
52,39184
53,40710
54,38000
55,37519
56,36572
57,32134
58,33076
59,31813
60,31254
61,35566
62,24189
63,26758
64,23101
65,14132
66,10999
67,12053
68,19862
69,25038
70,25005
71,27030
72,25033
73,24198
74,21785
75,17448
76,12374
77,13568
78,15588
79,15209
80,15690
81,13592
82,12461
83,10212
84+,32906
