group_name,value
0,81973
1,102955
2,127580
3,115601
4,104387
5,106757
6,104529
7,102160
8,103369
9,104100
10,106693
11,107791
12,107696
13,105325
14,103544
15,106629
16,106200
17,103575
18,99821
19,99073
20,97133
21,97737
22,101109
23,102493
24,107520
25,110765
26,109891
27,108809
28,112738
29,113183
30,112436
31,104307
32,107807
33,104832
34,102811
35,103814
36,99057
37,103735
38,109780
39,119801
40,123937
41,114790
42,108554
43,105548
44,101873
45,115299
46,113899
47,119483
48,118768
49,122315
50,121090
51,119992
52,125067
53,119054
54,121248
55,122410
56,114854
57,110687
58,104896
59,98342
60,100537
61,97897
62,102844
63,97642
64,71457
65,74002
66,72984
67,67528
68,61864
69,54262
70,48789
71,48137
72,47071
73,41328
74,38687
75,37336
76,32483
77,34758
78,31449
79,32436
80,31513
81,28570
82,28602
83,25564
84+,152238
