group_name,value
1,248363
2,247789
3,246823
4,245207
5,242788
6,240418
7,237597
8,235701
9,233709
10,231715
11,229074
12,226317
13,223890
14,220850
15,216551
16,213713
17,210425
18,207677
19,205063
20,202173
21,199769
22,196487
23,192871
24,189368
25,186939
26,183425
27,180273
28,177220
29,174145
30,171862
31,169126
32,165517
33,162068
34,159791
35,158033
36,153864
37,148829
38,144358
39,140002
40,135445
41,131105
42,126484
43,122712
44,119252
45,115744
46,112284
47,108827
48,105230
49,101494
50,97845
51,94160
52,90315
53,86014
54,82264
55,78722
56,75284
57,72033
58,68837
59,65419
60,62054
61,58358
62,54833
63,50951
64,47195
65,43538
66,40067
67,36416
68,32934
69,29863
70,26988
71,24640
72,22268
73,20033
74,17988
75,15742
76,13903
77,12171
78,10817
79,9437
80,8087
81,6867
82,5781
83,4829
84,3999
85+,14042
