group_name,value
0,58112
1,58176
2,58002
3,57662
4,54963
5,53186
6,51741
7,51544
8,50859
9,50579
10,51578
11,52618
12,52432
13,52410
14,53499
15,55653
16,55029
17,55314
18,54485
19,56013
20,56236
21,59422
22,59091
23,60834
24,64344
25,66116
26,65768
27,65423
28,64907
29,65800
30,66825
31,66383
32,65624
33,64400
34,64265
35,65164
36,64562
37,64316
38,64555
39,66315
40,68384
41,65633
42,63912
43,62926
44,62184
45,64601
46,66829
47,69516
48,69716
49,68796
50,68612
51,68722
52,66228
53,65572
54,62330
55,60833
56,58961
57,55152
58,52049
59,48420
60,47134
61,44719
62,42537
63,41905
64,39990
65,33162
66,31402
67,30174
68,28876
69,26517
70,26404
71,24781
72,22758
73,22080
74,20685
75,20524
76,18927
77,17666
78,17046
79,16008
80,14803
81,13467
82,12291
83,9153
84+,48694
