group_name,value
0,68970
1,77515
2,77808
3,74349
4,84693
5,84677
6,76176
7,77716
8,80242
9,83762
10,82240
11,81743
12,78765
13,86992
14,86880
15,77919
16,84845
17,87690
18,87077
19,91415
20,88142
21,96710
22,88897
23,91246
24,88809
25,93254
26,85496
27,85685
28,74164
29,77275
30,74426
31,77769
32,70351
33,69400
34,66801
35,67619
36,63847
37,71381
38,63946
39,66849
40,62754
41,63348
42,55534
43,59163
44,54883
45,52628
46,49945
47,49939
48,43364
49,42437
50,38051
51,35096
52,35239
53,34489
54,34018
55,31201
56,32605
57,27108
58,25468
59,24128
60,22622
61,19620
62,20404
63,18676
64,21692
65,18867
66,19805
67,18721
68,17497
69,18616
70,15829
71,13175
72,9557
73,10214
74,7497
75,8499
76,8281
77,9720
78,9283
79,5989
80,5815
81,5150
82,4708
83,3838
84+,23581
