group_name,value
0,16330
1,16466
2,15839
3,14712
4,13573
5,13201
6,13280
7,13147
8,12644
9,11706
10,11679
11,11496
12,11676
13,11380
14,11476
15,11996
16,12768
17,13082
18,12179
19,14166
20,17358
21,18389
22,18512
23,20269
24,20374
25,20708
26,22615
27,23458
28,21770
29,21181
30,21062
31,21283
32,21225
33,19998
34,19967
35,19383
36,19433
37,18407
38,17823
39,17527
40,17367
41,16539
42,16057
43,16795
44,17260
45,18361
46,20178
47,21873
48,22503
49,23432
50,25835
51,26386
52,26093
53,24942
54,23990
55,25279
56,23078
57,21567
58,21803
59,20158
60,19583
61,19270
62,14105
63,16664
64,12164
65,7352
66,5048
67,4659
68,9530
69,10945
70,11749
71,13396
72,11935
73,12510
74,9817
75,9213
76,8618
77,8772
78,9141
79,8397
80,7801
81,6079
82,6251
83,4583
84+,16792
