group_name,value
1,59357
2,59298
3,58840
4,60349
5,60017
6,60750
7,62038
8,63072
9,63707
10,64277
11,65378
12,66666
13,67352
14,68118
15,68106
16,67805
17,67237
18,65126
19,63496
20,63488
21,63866
22,64063
23,65535
24,67169
25,67019
26,67311
27,68766
28,70363
29,72249
30,73509
31,75883
32,78571
33,80173
34,80263
35,78283
36,76359
37,74257
38,71460
39,69821
40,68823
41,67979
42,66824
43,65301
44,64072
45,63090
46,61571
47,60736
48,60771
49,61445
50,63416
51,65364
52,67325
53,68410
54,67412
55,66166
56,65409
57,63830
58,62793
59,62817
60,63908
61,65061
62,65055
63,63615
64,61479
65,59609
66,57674
67,55435
68,53736
69,52108
70,50295
71,48246
72,46479
73,44820
74,43433
75,42190
76,41127
77,40258
78,36194
79,31375
80,28749
81,25552
82,24340
83,24106
84,21618
85+,114900
