group_name,value
0,7360
1,7008
2,6527
3,7139
4,7403
5,7961
6,7875
7,7751
8,7691
9,7623
10,7488
11,7312
12,7166
13,7004
14,7543
15,7606
16,7695
17,7793
18,7868
19,7916
20,7953
21,8047
22,8125
23,8137
24,8095
25,7961
26,7821
27,7762
28,7732
29,7674
30,7583
31,7456
32,7303
33,7109
34,6937
35,6753
36,6549
37,6359
38,6143
39,5964
40,5772
41,5573
42,5365
43,5123
44,4932
45,4776
46,4649
47,4538
48,4391
49,4250
50,4144
51,4041
52,3926
53,3766
54,3564
55,3366
56,3199
57,3078
58,2948
59,2837
60,2733
61,2606
62,2474
63,2311
64,2152
65,1984
66,1825
67,1699
68,1563
69,1439
70,1326
71,1222
72,1121
73,1028
74,922
75,822
76,731
77,646
78,565
79,503
80,454
81,407
82,363
83,322
84+,1448
