group_name,value
0,5672
1,5737
2,5910
3,5992
4,5737
5,5603
6,5595
7,5848
8,5731
9,5855
10,5960
11,6210
12,6114
13,6497
14,6579
15,6668
16,6779
17,6818
18,7091
19,7123
20,7692
21,7940
22,7313
23,7404
24,7088
25,6879
26,6880
27,6647
28,6714
29,6805
30,6588
31,7124
32,6658
33,7185
34,6921
35,6875
36,7326
37,7623
38,8258
39,8611
40,8847
41,8752
42,8907
43,9726
44,9828
45,10414
46,10752
47,10334
48,10316
49,10046
50,10672
51,10190
52,10428
53,10285
54,10066
55,9915
56,10639
57,10684
58,10522
59,9968
60,9820
61,9773
62,8722
63,8670
64,8484
65,8247
66,6997
67,7034
68,6314
69,5568
70,4881
71,4571
72,4447
73,4149
74,3805
75,3697
76,3605
77,3452
78,3237
79,3337
80,2996
81,2827
82,2260
83,1759
84+,9673
