group_name,value
0,799969
1,1064520
2,1257965
3,1060959
4,946086
5,893935
6,837532
7,813294
8,750230
9,694746
10,650291
11,614450
12,592051
13,655575
14,737250
15,813984
16,926214
17,1054526
18,1120233
19,1262559
20,1368472
21,1524583
22,1711825
23,1648530
24,1567430
25,1486561
26,1385243
27,1277149
28,1227294
29,1166182
30,1121841
31,1045681
32,1020525
33,1004786
34,1037066
35,1067852
36,1090482
37,1107137
38,1181115
39,1260147
40,1317124
41,1359052
42,1396960
43,1395352
44,1350437
45,1316091
46,1267500
47,1228213
48,1168939
49,1129078
50,1090711
51,1055675
52,1011334
53,1022822
54,1027531
55,1039363
56,1062223
57,1044073
58,1014207
59,951831
60,866366
61,803300
62,745405
63,656724
64,604227
65,544609
66,500957
67,433527
68,394356
69,391139
70,371382
71,364029
72,354266
73,323939
74,302343
75,286490
76,274888
77,275004
78,241576
79,213202
80,198040
81,174031
82,149104
83,128886
84+,515776
