group_name,value
0,61251
1,78577
2,96405
3,87121
4,83447
5,82657
6,83782
7,82274
8,78648
9,78792
10,80994
11,78457
12,82992
13,81245
14,79139
15,81676
16,80048
17,78648
18,71613
19,64481
20,67532
21,68921
22,73767
23,73252
24,76519
25,79474
26,80025
27,82478
28,84500
29,85481
30,82801
31,77966
32,77691
33,75454
34,70022
35,72463
36,68072
37,70691
38,75526
39,83220
40,80515
41,79306
42,78170
43,80025
44,83172
45,85947
46,88568
47,91572
48,96011
49,98296
50,99613
51,97159
52,96454
53,88891
54,86259
55,84919
56,81867
57,78984
58,80145
59,72941
60,70512
61,66791
62,69280
63,65642
64,48483
65,50565
66,47479
67,49369
68,41520
69,41412
70,37882
71,36673
72,35849
73,33240
74,29793
75,28681
76,26407
77,26635
78,26467
79,25881
80,25331
81,24170
82,24397
83,21633
84+,117608
