group_name,value
0,28227
1,29696
2,27269
3,27294
4,29412
5,30299
6,27062
7,31095
8,28839
9,29678
10,30038
11,27353
12,28343
13,26325
14,24235
15,27064
16,26117
17,27500
18,26764
19,25914
20,26431
21,24823
22,25055
23,26247
24,26397
25,24748
26,25148
27,25331
28,25437
29,23676
30,23180
31,22745
32,19822
33,21188
34,18117
35,18763
36,16420
37,16630
38,14956
39,15312
40,14432
41,13212
42,13768
43,12645
44,15137
45,13281
46,12699
47,12772
48,11800
49,12266
50,11951
51,11530
52,10492
53,10299
54,7635
55,8703
56,7694
57,7604
58,6849
59,6891
60,6184
61,5706
62,5588
63,5505
64,5344
65,5196
66,4550
67,4717
68,3672
69,3882
70,3675
71,3044
72,2476
73,2704
74,2802
75,3033
76,3464
77,3229
78,2287
79,1690
80,1185
81,1546
82,1096
83,1128
84+,4507
