group_name,value
0,10451
1,10742
2,10526
3,10068
4,9559
5,10189
6,10165
7,9951
8,9184
9,9442
10,9647
11,9517
12,9828
13,10055
14,10766
15,10860
16,12859
17,12383
18,12414
19,13055
20,14819
21,15149
22,16106
23,16710
24,15974
25,16079
26,15954
27,16638
28,15950
29,15072
30,15936
31,15179
32,15447
33,15047
34,15716
35,15713
36,15362
37,15158
38,15267
39,15441
40,15308
41,15167
42,14441
43,14889
44,15901
45,15744
46,16590
47,18054
48,18271
49,18820
50,20884
51,18906
52,19128
53,18734
54,18216
55,17945
56,17382
57,15509
58,16493
59,16004
60,15619
61,15735
62,11718
63,12790
64,10466
65,6960
66,5567
67,4933
68,9356
69,12013
70,12179
71,13247
72,11604
73,10735
74,9577
75,8420
76,6748
77,6503
78,7528
79,7098
80,6847
81,6207
82,5438
83,4874
84+,16167
