group_name,value
1,227016
2,195990
3,187692
4,180660
5,172699
6,170251
7,166407
8,163597
9,161032
10,162197
11,162358
12,163071
13,162424
14,158291
15,138777
16,134475
17,131503
18,131223
19,127087
20,122089
21,117463
22,110885
23,105623
24,102372
25,95620
26,88027
27,82302
28,77274
29,71642
30,66730
31,61089
32,56097
33,52532
34,49396
35,46351
36,44105
37,41004
38,37270
39,34730
40,32896
41,31025
42,29601
43,28238
44,26868
45,25419
46,23988
47,22625
48,21390
49,20434
50,21303
51,21780
52,22009
53,21845
54,21809
55,21512
56,21034
57,20203
58,19415
59,18756
60,18203
61,17417
62,16684
63,15773
64,15053
65,14252
66,13266
67,12302
68,11252
69,10302
70,9425
71,8446
72,7546
73,6620
74,5867
75,4702
76,3589
77,3237
78,2844
79,2472
80,2131
81,1749
82,1431
83,1116
84,877
85+,2192
