group_name,value
0,67124
1,66699
2,66462
3,66049
4,65637
5,64715
6,63461
7,62130
8,60532
9,59215
10,58218
11,57166
12,55967
13,53961
14,51768
15,49569
16,47818
17,46245
18,44813
19,43483
20,42319
21,41366
22,40449
23,39701
24,38913
25,38448
26,38051
27,37784
28,37913
29,38247
30,38536
31,38461
32,38303
33,38073
34,37745
35,37346
36,36677
37,35786
38,34919
39,33968
40,33007
41,31835
42,30667
43,29315
44,28009
45,26793
46,25537
47,24308
48,23102
49,21953
50,20931
51,19912
52,18851
53,17830
54,16871
55,16007
56,15184
57,14426
58,13650
59,12925
60,12245
61,11594
62,10933
63,10293
64,9655
65,9048
66,8466
67,7943
68,7440
69,6964
70,6509
71,6072
72,5651
73,5238
74,4694
75,4222
76,3963
77,3587
78,3214
79,2861
80,2538
81,2242
82,1972
83,1718
84+,7649
