group_name,value
0,48113
1,45551
2,44481
3,41225
4,37652
5,38656
6,37759
7,37680
8,35632
9,33809
10,33447
11,31812
12,33578
13,31581
14,33128
15,33946
16,38902
17,38005
18,43142
19,45595
20,50652
21,52967
22,55471
23,55991
24,56781
25,58736
26,59393
27,62930
28,58734
29,55825
30,57446
31,55203
32,53322
33,52555
34,54502
35,53590
36,51911
37,51715
38,49328
39,47462
40,48771
41,44654
42,45111
43,44184
44,46442
45,44119
46,49256
47,53141
48,52917
49,55905
50,59132
51,58169
52,55203
53,54878
54,53466
55,57677
56,52512
57,50341
58,50623
59,48786
60,46268
61,45985
62,34591
63,39163
64,32304
65,20945
66,15924
67,15736
68,23368
69,27030
70,31552
71,33397
72,31125
73,30915
74,25952
75,22782
76,15859
77,15244
78,18116
79,16170
80,17082
81,14152
82,14405
83,10874
84+,35575
