group_name,value
0,5230
1,5244
2,5597
3,5482
4,5838
5,5743
6,5929
7,5957
8,6068
9,6002
10,6195
11,6506
12,6638
13,7050
14,7081
15,7482
16,7386
17,7414
18,6676
19,6056
20,6334
21,6200
22,6334
23,6438
24,6114
25,6359
26,6623
27,7105
28,7051
29,7472
30,7738
31,8246
32,8230
33,8289
34,8267
35,8603
36,8824
37,9297
38,9435
39,10108
40,10956
41,11116
42,10836
43,10965
44,10366
45,9924
46,9605
47,9519
48,9970
49,7452
50,10107
51,9514
52,9270
53,9155
54,9423
55,9556
56,10401
57,10288
58,10156
59,10870
60,11475
61,11239
62,11761
63,12444
64,13237
65,14555
66,16203
67,15937
68,13744
69,7408
70,8062
71,9555
72,9876
73,10337
74,9622
75,8448
76,7728
77,7764
78,8720
79,8233
80,7414
81,7611
82,7674
83,8041
84+,36319
