group_name,value
0,11072
1,11909
2,13655
3,13850
4,14753
5,15124
6,14481
7,14889
8,14873
9,14527
10,14548
11,14803
12,15329
13,16309
14,16059
15,16250
16,15831
17,14980
18,14463
19,13993
20,13213
21,13171
22,12861
23,13277
24,12755
25,12853
26,13427
27,14150
28,14125
29,14686
30,15566
31,17693
32,18098
33,20298
34,21464
35,21748
36,21511
37,20510
38,20342
39,20449
40,20274
41,19509
42,19284
43,18989
44,18789
45,18560
46,18931
47,18848
48,18655
49,18666
50,18457
51,18881
52,19091
53,18674
54,18098
55,17333
56,16369
57,16451
58,16547
59,17083
60,17003
61,17582
62,17969
63,17768
64,17461
65,16865
66,16539
67,16216
68,16512
69,15880
70,14837
71,14790
72,14465
73,13532
74,13952
75,12661
76,11904
77,10514
78,8177
79,7925
80,7450
81,8586
82,9466
83,7966
84+,49820
