group_name,value
0,690701
1,695498
2,707236
3,718865
4,747621
5,777483
6,802141
7,826601
8,828057
9,835078
10,852616
11,876968
12,864833
13,851880
14,841018
15,849292
16,825723
17,811179
18,784654
19,774901
20,758873
21,753147
22,784819
23,814156
24,845027
25,862480
26,892363
27,896543
28,893248
29,915273
30,917402
31,956563
32,965958
33,940085
34,928894
35,842613
36,900786
37,932850
38,958283
39,903613
40,906806
41,917594
42,911376
43,918855
44,873972
45,818066
46,815955
47,816562
48,839977
49,853231
50,885848
51,933836
52,938798
53,890056
54,949907
55,921367
56,927994
57,894013
58,908834
59,875125
60,859044
61,848434
62,838471
63,799433
64,781373
65,786346
66,746284
67,720658
68,694818
69,688820
70,672932
71,643059
72,628803
73,630282
74,637702
75,657687
76,711157
77,553702
78,502789
79,491633
80,442499
81,389357
82,336324
83,325123
84+,2112820
