group_name,value
1,2379913
2,2342637
3,2311517
4,2365688
5,2351517
6,2443773
7,2647158
8,2649025
9,2737008
10,2695827
11,2652135
12,2545070
13,2430377
14,2375364
15,2301400
16,2234378
17,2178518
18,2111338
19,2067907
20,2023512
21,2000380
22,1969235
23,1934653
24,1896813
25,1882282
26,1859544
27,1803455
28,1755246
29,1730055
30,1720879
31,1720334
32,1726213
33,1736432
34,1739808
35,1740553
36,1734000
37,1697166
38,1663035
39,1634189
40,1590997
41,1551053
42,1486746
43,1430603
44,1398014
45,1355105
46,1310661
47,1264150
48,1223465
49,1176677
50,1131182
51,1091900
52,1064251
53,1030044
54,995843
55,965700
56,933901
57,902021
58,869746
59,835362
60,812450
61,782644
62,745961
63,709982
64,672274
65,635107
66,599316
67,564505
68,528640
69,492563
70,456026
71,418206
72,378459
73,340220
74,302827
75,270531
76,248809
77,223499
78,189589
79,156302
80,127525
81,104003
82,85204
83,70234
84,58139
85+,209639
