group_name,value
0,12747572
1,16747223
2,19685740
3,17134360
4,15310613
5,15014430
6,14219164
7,13913651
8,14025594
9,13591813
10,14058246
11,13974287
12,14130541
13,14419729
14,16145526
15,16856834
16,18461358
17,20135847
18,20604610
19,22183482
20,23934931
21,26057195
22,28585254
23,27666384
24,26570270
25,24557618
26,23144330
27,21404541
28,21866308
29,21152668
30,21010407
31,20324751
32,20231466
33,21689064
34,21922280
35,23690055
36,24741858
37,25896276
38,26609916
39,27381861
40,27654723
41,27880942
42,27955571
43,27057691
44,26677548
45,25607088
46,24599596
47,23232952
48,21908287
49,20322420
50,18344750
51,17236975
52,16667929
53,16614289
54,17451534
55,17484184
56,18158178
57,18120863
58,17243972
59,15949624
60,15077397
61,13526513
62,12931813
63,11723755
64,10919161
65,9893012
66,9505875
67,8841209
68,8192869
69,7913010
70,7420924
71,7488558
72,7218027
73,6681631
74,5886365
75,5632160
76,5445587
77,5249686
78,4778590
79,4190886
80,3841063
81,3358306
82,3132087
83,2516398
84+,11576829
