group_name,value
0,2018202
1,2037754
2,2058916
3,2068491
4,2087456
5,2084589
6,2083456
7,2117566
8,2157738
9,2218405
10,2259937
11,2263324
12,2258896
13,2251834
14,2243171
15,2234215
16,2227181
17,2226127
18,2229270
19,2232386
20,2232221
21,2237137
22,2224378
23,2210191
24,2155983
25,2129881
26,2110551
27,2112787
28,2126731
29,2114775
30,2090040
31,2081530
32,2072495
33,2049668
34,1998954
35,1942013
36,1917350
37,1888952
38,1849921
39,1813154
40,1772283
41,1758175
42,1716018
43,1672567
44,1655449
45,1632636
46,1606056
47,1576075
48,1552960
49,1542876
50,1523225
51,1490806
52,1453742
53,1410093
54,1368062
55,1329608
56,1284746
57,1239805
58,1200438
59,1156017
60,1108499
61,1063171
62,1016523
63,967182
64,920202
65,870156
66,819915
67,772351
68,725133
69,680393
70,640167
71,598257
72,555606
73,519573
74,481626
75,445598
76,413312
77,379071
78,345668
79,314928
80,287122
81,259601
82,233235
83,207995
84+,1023848
