group_name,value
0,6978
1,6533
2,7020
3,6884
4,6893
5,7026
6,7058
7,7093
8,7132
9,7325
10,7254
11,7162
12,7048
13,7206
14,7015
15,7056
16,6949
17,6940
18,6850
19,6904
20,6928
21,7102
22,7215
23,7929
24,8185
25,8814
26,9702
27,9991
28,10085
29,10367
30,10601
31,10787
32,10592
33,11062
34,10833
35,10946
36,10656
37,10707
38,10284
39,10298
40,10332
41,10400
42,10360
43,10281
44,9937
45,9848
46,9848
47,9542
48,9514
49,9433
50,9165
51,9422
52,9658
53,9385
54,9546
55,9536
56,9509
57,9262
58,9250
59,9113
60,8728
61,8330
62,8035
63,7578
64,7296
65,6942
66,6598
67,6314
68,5967
69,5807
70,5564
71,5276
72,4749
73,4789
74,4630
75,4439
76,4147
77,3863
78,3285
79,3179
80,3079
81,2861
82,2551
83,2410
84+,16036
