group_name,value
0,82766
1,112529
2,131603
3,122827
4,105567
5,98359
6,93260
7,86150
8,87523
9,84311
10,79751
11,82595
12,80757
13,93382
14,105347
15,119002
16,136506
17,161316
18,186692
19,212556
20,258966
21,308807
22,364680
23,345729
24,332809
25,312754
26,295446
27,290297
28,276838
29,264409
30,247345
31,227536
32,214003
33,212850
34,212777
35,223048
36,222387
37,222951
38,225035
39,230086
40,235969
41,233027
42,231066
43,235258
44,240505
45,237268
46,243569
47,239548
48,228957
49,225403
50,219813
51,216257
52,212654
53,213316
54,216062
55,205693
56,201548
57,202872
58,181543
59,169995
60,152196
61,135207
62,122385
63,109637
64,101031
65,91961
66,83428
67,76908
68,69650
69,67052
70,66635
71,63055
72,60113
73,55431
74,53568
75,52709
76,51263
77,49645
78,43516
79,40476
80,37020
81,33979
82,29517
83,26257
84+,107700
