group_name,value
0,37657
1,38588
2,36692
3,32471
4,29738
5,29680
6,29971
7,29994
8,28140
9,27333
10,25778
11,24747
12,25792
13,25488
14,26862
15,27171
16,29990
17,27190
18,28064
19,31915
20,35484
21,36901
22,39121
23,40548
24,40842
25,41355
26,43043
27,44901
28,43828
29,41380
30,41592
31,39610
32,38855
33,39397
34,39006
35,38665
36,37158
37,37092
38,35827
39,33902
40,33013
41,31625
42,31887
43,30817
44,31311
45,31482
46,33868
47,35551
48,37157
49,38660
50,40091
51,38246
52,39045
53,36597
54,35856
55,37904
56,36089
57,33489
58,33108
59,31901
60,30935
61,30089
62,23587
63,25564
64,19052
65,12492
66,10182
67,9497
68,14978
69,17046
70,19565
71,19332
72,18643
73,18272
74,15054
75,12496
76,9311
77,8775
78,9935
79,8237
80,8613
81,7453
82,6674
83,5319
84+,17369
