group_name,value
0,1003497
1,1256249
2,1471795
3,1325474
4,1186845
5,1135686
6,1090073
7,1054834
8,1126922
9,1165737
10,1194000
11,1278430
12,1345150
13,1467681
14,1584129
15,1726514
16,1873372
17,2048493
18,2079796
19,2188553
20,2308401
21,2482805
22,2672414
23,2603547
24,2512856
25,2467242
26,2353656
27,2276561
28,2201789
29,2111278
30,2028995
31,1972113
32,1887683
33,1871227
34,1886789
35,1974974
36,2027743
37,2075503
38,2049029
39,2065308
40,2045631
41,1986959
42,1928645
43,1882138
44,1788943
45,1718823
46,1649061
47,1534580
48,1426539
49,1278251
50,1180048
51,1082739
52,1033190
53,1015481
54,1015302
55,1003317
56,971477
57,964680
58,905651
59,853956
60,775250
61,696902
62,653257
63,618018
64,568469
65,528938
66,501211
67,444328
68,447012
69,424831
70,410163
71,417140
72,414277
73,390308
74,370274
75,349703
76,337361
77,332173
78,299976
79,255972
80,233969
81,219123
82,199089
83,174762
84+,862542
