group_name,value
1,182413
2,183906
3,186639
4,189382
5,198785
6,204707
7,209868
8,208231
9,203336
10,201255
11,199673
12,203737
13,202761
14,215487
15,223050
16,222987
17,217227
18,217234
19,219497
20,213210
21,207256
22,192730
23,194218
24,202651
25,202827
26,203712
27,200184
28,196955
29,198865
30,204851
31,205047
32,212336
33,215355
34,245473
35,269118
36,279868
37,279471
38,268607
39,261391
40,249136
41,205646
42,241791
43,273270
44,283783
45,295620
46,299595
47,307002
48,303893
49,300799
50,305869
51,280470
52,285836
53,294386
54,304601
55,334279
56,374023
57,351268
58,206940
59,196352
60,198205
61,199498
62,202197
63,202677
64,212897
65,221082
66,231912
67,240372
68,250505
69,258882
70,234830
71,222238
72,217993
73,208496
74,208698
75,204629
76,164196
77,144257
78,139094
79,109361
80,116309
81,97202
82,94470
83,90421
84,87933
85+,470623
