group_name,value
1,337627
2,341006
3,342569
4,344192
5,342865
6,341550
7,340717
8,338075
9,334999
10,332435
11,328835
12,325634
13,322436
14,320850
15,321391
16,331678
17,327754
18,329318
19,324091
20,337584
21,350937
22,357339
23,365573
24,370626
25,379669
26,385864
27,390379
28,396502
29,396369
30,398238
31,398731
32,399970
33,397073
34,388940
35,379394
36,374953
37,371160
38,367311
39,361230
40,355892
41,351229
42,347727
43,344340
44,326168
45,321654
46,313351
47,311829
48,322629
49,351205
50,365707
51,392275
52,454263
53,434786
54,442556
55,437095
56,429518
57,436859
58,389656
59,361640
60,346982
61,339530
62,306011
63,279090
64,288361
65,271814
66,303693
67,285295
68,220998
69,215045
70,190819
71,155965
72,121035
73,105125
74,169745
75,152284
76,148255
77,146791
78,139313
79,126149
80,114534
81,105524
82,95707
83,85315
84,74637
85+,286054
